([1, 22, 49, 32, 45, 19, 41, 8, 10, 9, 24, 5, 6, 15, 48, 38, 44, 35, 36, 34, 39, 40, 37, 46, 25, 4, 43, 33, 51, 11, 12, 28, 27, 26, 47, 14, 13, 52, 29, 50, 20, 16, 3, 18, 31, 21, 23, 30, 42, 7, 2, 17, 1], 0.1, 3, 5, 20, 7, 9865.374783543637)
([1, 22, 32, 49, 6, 15, 5, 24, 48, 37, 40, 39, 36, 35, 34, 38, 31, 18, 3, 8, 41, 19, 45, 43, 4, 25, 46, 44, 16, 50, 20, 23, 42, 7, 2, 30, 29, 28, 27, 26, 47, 13, 14, 52, 11, 51, 12, 33, 9, 10, 17, 21, 1], 0.2, 3, 7, 10, 7, 9871.270899856041)
([1, 22, 31, 18, 32, 49, 35, 36, 39, 40, 38, 48, 24, 5, 15, 6, 4, 25, 37, 34, 44, 16, 50, 20, 23, 30, 21, 17, 3, 19, 41, 8, 9, 10, 43, 33, 11, 12, 51, 28, 27, 26, 47, 13, 14, 52, 46, 29, 7, 2, 42, 45, 1], 0.1, 7, 5, 10, 7, 9880.618522838158)
([1, 22, 32, 49, 40, 37, 24, 48, 5, 15, 6, 25, 4, 38, 39, 36, 35, 34, 44, 16, 50, 20, 23, 21, 31, 18, 3, 17, 2, 7, 42, 30, 29, 46, 19, 41, 45, 9, 10, 8, 43, 33, 51, 12, 28, 27, 13, 14, 47, 26, 52, 11, 1], 0.4, 7, 3, 50, 5, 9883.08142740457)
([1, 22, 18, 31, 32, 49, 36, 35, 34, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 15, 5, 6, 24, 48, 38, 40, 37, 44, 16, 50, 20, 23, 21, 30, 29, 28, 27, 26, 47, 14, 13, 52, 11, 4, 25, 46, 39, 3, 17, 42, 2, 7, 1], 0.1, 3, 9, 20, 7, 9883.889919809928)
([1, 22, 31, 36, 34, 35, 49, 32, 40, 39, 37, 46, 5, 6, 24, 48, 38, 44, 16, 29, 50, 20, 23, 21, 30, 7, 2, 42, 17, 3, 18, 19, 45, 8, 41, 10, 9, 33, 43, 15, 4, 25, 12, 51, 28, 26, 27, 13, 52, 11, 14, 47, 1], 0.1, 5, 3, 40, 9, 9903.404429878718)
([1, 22, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 29, 30, 21, 17, 3, 18, 31, 23, 20, 50, 16, 44, 46, 25, 4, 6, 15, 5, 24, 48, 37, 38, 40, 39, 34, 35, 36, 11, 52, 14, 13, 42, 7, 2, 1], 0.3, 5, 9, 40, 7, 9906.08464619428)
([1, 31, 20, 44, 34, 35, 36, 39, 40, 38, 48, 5, 24, 37, 49, 32, 18, 3, 42, 7, 2, 21, 23, 50, 16, 46, 45, 19, 41, 8, 10, 9, 43, 33, 51, 11, 52, 14, 13, 26, 47, 27, 28, 12, 25, 4, 6, 15, 22, 17, 30, 29, 1], 0.1, 3, 3, 30, 7, 9916.560384971757)
([1, 22, 32, 49, 36, 35, 34, 37, 40, 39, 38, 5, 15, 6, 24, 48, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 42, 7, 2, 30, 29, 4, 25, 12, 51, 11, 27, 28, 26, 47, 13, 14, 52, 9, 10, 8, 41, 19, 45, 43, 33, 1], 0.1, 9, 5, 10, 9, 9921.17566061975)
([1, 35, 36, 34, 37, 24, 48, 5, 15, 6, 4, 20, 50, 29, 16, 44, 49, 32, 22, 31, 18, 39, 40, 38, 46, 25, 12, 43, 51, 28, 27, 26, 47, 13, 14, 52, 11, 33, 10, 9, 8, 41, 19, 45, 3, 21, 23, 30, 42, 7, 2, 17, 1], 0.1, 5, 3, 50, 5, 9960.468425510562)
([1, 22, 32, 49, 39, 36, 35, 34, 18, 3, 17, 21, 31, 20, 23, 50, 16, 44, 37, 38, 40, 24, 48, 6, 15, 5, 4, 25, 43, 12, 51, 11, 52, 14, 13, 27, 28, 26, 47, 46, 29, 30, 42, 7, 2, 45, 19, 41, 8, 10, 9, 33, 1], 0.1, 3, 9, 10, 7, 9982.380350524412)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 32, 49, 36, 35, 34, 39, 40, 37, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 42, 7, 2, 11, 52, 14, 13, 1], 0.2, 7, 7, 50, 9, 10002.444591272868)
([1, 49, 18, 31, 22, 23, 21, 30, 29, 20, 50, 44, 35, 34, 36, 48, 24, 4, 6, 5, 15, 38, 40, 37, 39, 32, 45, 19, 41, 8, 9, 10, 3, 17, 7, 2, 42, 16, 46, 25, 12, 28, 27, 26, 47, 13, 14, 52, 11, 33, 43, 51, 1], 0.1, 3, 7, 20, 5, 10013.1887557702)
([1, 22, 32, 49, 36, 35, 34, 37, 40, 38, 5, 15, 6, 24, 48, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 14, 13, 52, 11, 4, 25, 39, 1], 0.4, 7, 9, 20, 9, 10039.929002843983)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 38, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 13, 14, 52, 11, 37, 1], 0.3, 7, 9, 30, 7, 10070.705625931492)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 38, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 13, 14, 52, 11, 37, 1], 0.3, 7, 9, 30, 9, 10070.705625931492)
([1, 22, 32, 49, 34, 39, 40, 5, 15, 38, 48, 24, 37, 28, 27, 26, 47, 13, 14, 52, 11, 51, 12, 25, 6, 4, 33, 43, 46, 35, 36, 21, 31, 18, 16, 44, 20, 50, 29, 30, 7, 2, 42, 17, 19, 45, 10, 9, 8, 41, 3, 23, 1], 0.2, 3, 3, 40, 9, 10073.645583984213)
([1, 49, 32, 36, 35, 34, 39, 40, 38, 24, 48, 37, 15, 5, 6, 4, 25, 46, 44, 20, 50, 23, 31, 22, 18, 3, 19, 45, 41, 8, 9, 10, 43, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 16, 29, 30, 42, 7, 2, 21, 17, 33, 1], 0.4, 5, 5, 10, 9, 10076.267293406248)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 37, 38, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 13, 14, 52, 11, 24, 48, 1], 0.1, 7, 9, 40, 9, 10083.754253478886)
([1, 22, 23, 31, 32, 49, 20, 50, 29, 30, 37, 38, 15, 6, 5, 24, 48, 34, 35, 36, 39, 40, 44, 46, 16, 47, 26, 27, 28, 12, 51, 11, 13, 14, 52, 4, 25, 43, 33, 10, 9, 41, 8, 19, 45, 3, 18, 21, 42, 2, 7, 17, 1], 0.2, 3, 9, 10, 7, 10090.896215886194)
([1, 22, 32, 49, 35, 36, 39, 40, 38, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 2, 7, 42, 13, 14, 52, 11, 37, 34, 1], 0.4, 7, 9, 40, 9, 10115.601935784738)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 14, 13, 52, 11, 37, 1], 0.3, 7, 9, 20, 9, 10117.141796401573)
([1, 22, 31, 18, 3, 19, 41, 8, 9, 10, 45, 32, 49, 35, 36, 34, 39, 37, 40, 38, 15, 5, 6, 48, 24, 4, 25, 46, 16, 44, 23, 20, 50, 21, 30, 42, 2, 7, 17, 29, 12, 51, 28, 27, 26, 47, 13, 14, 52, 11, 43, 33, 1], 0.2, 5, 5, 10, 9, 10160.17357035682)
([1, 22, 34, 36, 35, 39, 37, 40, 38, 5, 15, 6, 48, 24, 25, 4, 46, 16, 44, 32, 49, 3, 18, 31, 21, 17, 50, 20, 23, 2, 7, 42, 30, 29, 41, 19, 45, 8, 10, 9, 43, 33, 12, 28, 27, 26, 47, 14, 13, 52, 11, 51, 1], 0.1, 9, 3, 30, 9, 10165.797995704645)
([1, 22, 34, 35, 36, 39, 5, 48, 24, 15, 6, 38, 40, 37, 44, 16, 50, 20, 23, 18, 31, 3, 45, 19, 41, 8, 9, 10, 43, 4, 32, 49, 25, 46, 12, 28, 27, 47, 26, 13, 14, 52, 11, 51, 33, 29, 30, 21, 17, 42, 7, 2, 1], 0.3, 9, 3, 50, 9, 10185.715434645284)
([1, 32, 49, 39, 38, 15, 48, 24, 5, 6, 36, 35, 34, 46, 18, 31, 22, 23, 20, 50, 19, 45, 40, 37, 44, 43, 4, 25, 12, 28, 27, 26, 47, 14, 13, 52, 11, 51, 33, 10, 9, 41, 8, 3, 21, 7, 2, 42, 17, 30, 29, 16, 1], 0.1, 7, 3, 40, 7, 10187.972138774818)
([1, 22, 31, 18, 49, 32, 35, 36, 39, 40, 5, 15, 37, 38, 24, 48, 34, 44, 16, 50, 20, 23, 30, 21, 7, 2, 42, 29, 26, 27, 28, 12, 51, 11, 52, 13, 14, 47, 46, 25, 4, 6, 43, 10, 8, 41, 19, 45, 3, 17, 9, 33, 1], 0.2, 3, 5, 10, 7, 10200.129271307294)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 42, 7, 2, 13, 14, 52, 11, 1], 0.2, 7, 9, 50, 9, 10201.23580742543)
([1, 22, 39, 36, 35, 34, 44, 46, 6, 15, 37, 40, 38, 24, 48, 5, 4, 25, 29, 20, 50, 16, 49, 32, 45, 19, 3, 18, 31, 23, 30, 42, 7, 2, 21, 17, 9, 10, 8, 41, 43, 33, 51, 28, 26, 27, 13, 14, 52, 11, 12, 47, 1], 0.4, 5, 3, 30, 5, 10209.653165927602)
([1, 49, 32, 34, 35, 39, 36, 38, 37, 24, 48, 5, 15, 6, 4, 25, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 40, 16, 29, 50, 20, 23, 30, 42, 2, 7, 22, 31, 18, 3, 17, 21, 46, 44, 28, 26, 27, 13, 14, 52, 11, 47, 1], 0.1, 3, 5, 10, 9, 10211.153566594005)
([1, 44, 40, 39, 36, 35, 34, 22, 18, 32, 49, 31, 17, 3, 21, 42, 7, 2, 30, 29, 16, 50, 20, 48, 24, 5, 15, 6, 38, 4, 25, 46, 43, 33, 10, 9, 8, 41, 19, 45, 12, 51, 11, 52, 14, 13, 47, 26, 28, 27, 37, 23, 1], 0.1, 3, 3, 40, 5, 10212.185839858337)
([1, 22, 32, 49, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 2, 7, 42, 11, 52, 14, 13, 34, 1], 0.3, 7, 9, 40, 7, 10214.01782747599)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 24, 48, 37, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 2, 7, 42, 11, 52, 14, 13, 46, 25, 4, 6, 15, 5, 1], 0.3, 5, 7, 50, 7, 10214.26081646991)
([1, 22, 32, 49, 35, 36, 34, 38, 40, 37, 39, 48, 24, 15, 5, 6, 4, 25, 44, 46, 16, 45, 19, 41, 8, 10, 9, 43, 33, 12, 51, 11, 52, 14, 26, 27, 13, 28, 47, 20, 50, 31, 21, 23, 30, 18, 3, 17, 42, 7, 2, 29, 1], 0.3, 9, 3, 50, 5, 10218.235443466947)
([1, 22, 32, 49, 39, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 34, 35, 36, 37, 10, 9, 8, 41, 19, 45, 2, 7, 42, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 43, 3, 18, 31, 23, 20, 50, 16, 29, 30, 21, 17, 1], 0.3, 5, 7, 10, 9, 10220.218050147954)
([1, 22, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 29, 30, 21, 17, 3, 18, 31, 23, 20, 50, 16, 44, 46, 25, 4, 6, 15, 5, 24, 48, 37, 38, 40, 39, 34, 35, 36, 2, 7, 42, 13, 14, 52, 11, 1], 0.4, 5, 9, 40, 9, 10224.964452003347)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 37, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 2, 7, 42, 11, 52, 14, 13, 1], 0.3, 7, 9, 30, 5, 10238.831979653465)
([1, 49, 36, 35, 34, 24, 48, 38, 40, 15, 5, 6, 4, 39, 37, 44, 16, 29, 30, 21, 31, 18, 3, 22, 32, 46, 25, 12, 27, 26, 47, 28, 13, 14, 52, 11, 51, 33, 43, 10, 9, 41, 8, 2, 7, 42, 17, 20, 50, 23, 45, 19, 1], 0.4, 3, 5, 10, 5, 10251.027536722864)
([1, 32, 49, 34, 36, 35, 15, 40, 38, 4, 6, 24, 48, 5, 39, 37, 16, 46, 25, 12, 28, 27, 10, 9, 8, 41, 19, 45, 3, 18, 31, 22, 23, 50, 20, 30, 21, 17, 2, 7, 42, 29, 26, 47, 13, 14, 52, 11, 51, 33, 43, 44, 1], 0.3, 3, 3, 40, 9, 10264.5603784552)
([1, 22, 32, 49, 35, 34, 39, 37, 40, 38, 5, 6, 15, 48, 24, 46, 16, 50, 20, 23, 21, 18, 31, 19, 45, 8, 41, 9, 10, 43, 25, 4, 36, 44, 3, 17, 2, 7, 42, 30, 29, 12, 51, 28, 27, 13, 26, 47, 14, 52, 11, 33, 1], 0.2, 3, 3, 20, 7, 10273.81787395796)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 11, 52, 14, 13, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 33, 1], 0.4, 5, 9, 30, 9, 10294.90876091394)
([1, 49, 32, 45, 41, 8, 19, 34, 37, 40, 39, 35, 36, 44, 5, 24, 48, 15, 6, 4, 43, 33, 10, 9, 18, 3, 17, 21, 30, 20, 50, 23, 22, 31, 38, 46, 25, 12, 51, 11, 52, 14, 13, 27, 28, 26, 47, 2, 7, 42, 29, 16, 1], 0.2, 3, 3, 40, 7, 10296.219244027263)
([1, 35, 36, 34, 39, 40, 38, 5, 24, 48, 15, 6, 4, 25, 51, 27, 28, 26, 47, 14, 13, 52, 11, 12, 33, 43, 49, 32, 22, 18, 31, 23, 20, 50, 16, 30, 44, 46, 37, 19, 41, 8, 9, 10, 45, 3, 42, 7, 2, 17, 21, 29, 1], 0.2, 7, 3, 40, 9, 10310.26141346703)
([1, 32, 49, 40, 38, 25, 4, 24, 48, 15, 5, 6, 37, 36, 35, 34, 39, 29, 50, 20, 23, 2, 7, 42, 21, 18, 31, 22, 16, 44, 46, 45, 19, 41, 8, 9, 10, 43, 33, 12, 51, 11, 52, 14, 13, 26, 47, 27, 28, 3, 17, 30, 1], 0.3, 3, 3, 40, 5, 10319.8852604778)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 11, 52, 13, 14, 1], 0.1, 7, 9, 50, 7, 10321.9773733076)
([1, 49, 32, 22, 35, 34, 36, 48, 40, 37, 38, 15, 24, 5, 6, 4, 25, 46, 44, 20, 50, 23, 31, 18, 3, 17, 2, 42, 7, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 11, 52, 21, 30, 29, 16, 39, 1], 0.2, 3, 9, 10, 9, 10331.01174230275)
([1, 34, 35, 36, 39, 40, 38, 5, 24, 48, 15, 6, 4, 25, 12, 51, 11, 52, 13, 14, 27, 28, 47, 26, 31, 22, 50, 20, 23, 30, 29, 16, 46, 37, 44, 18, 45, 19, 8, 41, 9, 10, 43, 33, 32, 49, 17, 3, 21, 42, 7, 2, 1], 0.3, 3, 3, 40, 7, 10343.142048373145)
([1, 22, 32, 49, 39, 40, 38, 48, 24, 5, 15, 37, 44, 34, 35, 36, 25, 4, 6, 46, 16, 50, 20, 23, 30, 21, 31, 18, 12, 28, 27, 26, 47, 2, 7, 42, 17, 3, 19, 45, 8, 41, 9, 10, 43, 33, 51, 11, 52, 13, 14, 29, 1], 0.3, 7, 3, 40, 9, 10350.820975200999)
([1, 49, 32, 41, 10, 9, 8, 39, 40, 38, 48, 24, 37, 34, 36, 35, 44, 22, 31, 18, 23, 21, 29, 16, 20, 50, 46, 6, 5, 15, 4, 25, 12, 51, 11, 52, 13, 14, 47, 26, 27, 28, 43, 33, 19, 45, 3, 17, 30, 7, 2, 42, 1], 0.1, 3, 3, 10, 9, 10357.021715567402)
([1, 49, 32, 36, 35, 34, 39, 48, 24, 5, 15, 6, 38, 40, 37, 45, 19, 41, 8, 10, 9, 3, 18, 31, 22, 23, 50, 20, 16, 46, 44, 27, 28, 26, 47, 14, 52, 13, 12, 51, 11, 33, 43, 4, 25, 17, 21, 30, 7, 2, 42, 29, 1], 0.1, 7, 3, 40, 9, 10359.673823642057)
([1, 49, 39, 37, 34, 35, 36, 38, 24, 5, 15, 6, 48, 40, 18, 31, 22, 44, 20, 50, 16, 46, 4, 25, 28, 27, 26, 47, 13, 14, 52, 11, 51, 12, 8, 45, 19, 41, 9, 10, 43, 33, 23, 21, 29, 30, 7, 2, 42, 17, 3, 32, 1], 0.2, 5, 3, 20, 5, 10375.631411132994)
([1, 22, 31, 3, 18, 21, 23, 20, 50, 16, 46, 44, 37, 40, 38, 15, 5, 24, 48, 6, 39, 36, 35, 34, 49, 32, 19, 41, 8, 10, 9, 33, 12, 25, 27, 13, 52, 14, 47, 26, 28, 11, 51, 29, 30, 42, 7, 2, 17, 45, 43, 4, 1], 0.4, 3, 3, 30, 9, 10385.043264869979)
([1, 22, 39, 40, 37, 48, 24, 38, 5, 6, 15, 4, 25, 46, 35, 36, 34, 44, 16, 20, 50, 30, 31, 18, 32, 49, 45, 19, 41, 8, 3, 17, 9, 10, 43, 33, 28, 27, 26, 47, 13, 14, 52, 11, 12, 51, 23, 21, 7, 2, 42, 29, 1], 0.4, 9, 3, 50, 9, 10400.195566023292)
([1, 22, 49, 32, 44, 34, 36, 35, 38, 5, 15, 6, 4, 25, 46, 48, 24, 40, 37, 39, 50, 20, 23, 21, 31, 18, 3, 17, 30, 29, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 19, 45, 8, 41, 16, 7, 2, 42, 1], 0.3, 3, 7, 10, 5, 10400.20677436036)
([1, 22, 49, 32, 35, 36, 39, 40, 38, 24, 48, 6, 5, 15, 37, 34, 44, 46, 50, 20, 23, 7, 2, 42, 31, 18, 43, 4, 25, 12, 51, 11, 28, 27, 26, 47, 13, 14, 52, 33, 8, 41, 19, 45, 10, 9, 3, 17, 21, 30, 16, 29, 1], 0.3, 3, 3, 30, 5, 10412.312315858158)
([1, 22, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 29, 30, 21, 17, 3, 18, 31, 23, 20, 50, 16, 44, 46, 25, 4, 6, 15, 5, 24, 48, 38, 40, 39, 36, 35, 34, 37, 2, 7, 42, 11, 52, 14, 13, 1], 0.4, 5, 9, 40, 7, 10419.831073577485)
([1, 22, 32, 49, 39, 5, 24, 48, 15, 38, 37, 40, 35, 36, 34, 44, 46, 4, 25, 6, 20, 50, 16, 29, 30, 42, 7, 2, 18, 3, 19, 8, 10, 9, 41, 45, 17, 21, 31, 23, 28, 26, 27, 13, 14, 47, 52, 11, 51, 12, 33, 43, 1], 0.3, 5, 3, 50, 7, 10430.515527202819)
([1, 49, 36, 35, 34, 40, 38, 15, 6, 5, 24, 48, 37, 39, 20, 50, 23, 29, 30, 42, 7, 2, 21, 17, 3, 18, 31, 32, 22, 19, 41, 8, 9, 10, 43, 4, 25, 27, 28, 26, 16, 44, 46, 12, 51, 47, 13, 14, 52, 11, 33, 45, 1], 0.4, 7, 3, 50, 7, 10443.257655103831)
([1, 49, 36, 35, 34, 44, 48, 24, 38, 37, 6, 4, 25, 5, 15, 40, 39, 22, 31, 18, 3, 45, 19, 8, 41, 10, 43, 33, 11, 51, 12, 28, 27, 26, 47, 14, 13, 52, 46, 16, 50, 20, 23, 29, 30, 21, 17, 7, 2, 42, 32, 9, 1], 0.3, 3, 3, 50, 5, 10447.012137214744)
([1, 22, 35, 36, 34, 39, 40, 38, 5, 24, 48, 37, 50, 20, 23, 31, 21, 30, 8, 41, 19, 45, 32, 49, 44, 16, 46, 15, 6, 4, 25, 12, 27, 28, 26, 13, 14, 52, 11, 51, 33, 43, 10, 9, 3, 18, 17, 7, 2, 42, 29, 47, 1], 0.4, 9, 3, 40, 9, 10450.03373562527)
([1, 22, 32, 35, 34, 36, 39, 40, 38, 48, 24, 37, 25, 4, 5, 6, 15, 49, 44, 20, 50, 46, 16, 29, 23, 31, 18, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 11, 27, 47, 28, 26, 12, 13, 14, 52, 30, 42, 7, 2, 17, 21, 1], 0.3, 5, 3, 50, 5, 10471.693698224823)
([1, 22, 32, 49, 36, 35, 39, 40, 38, 34, 48, 24, 4, 37, 6, 5, 15, 43, 25, 46, 44, 16, 50, 20, 23, 30, 42, 7, 2, 21, 18, 31, 41, 19, 45, 8, 10, 9, 33, 12, 26, 47, 27, 14, 13, 52, 11, 51, 28, 29, 17, 3, 1], 0.3, 3, 3, 30, 7, 10476.529796441491)
([1, 22, 3, 18, 31, 23, 20, 50, 34, 36, 35, 39, 37, 5, 6, 15, 38, 40, 24, 48, 4, 25, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 17, 21, 16, 29, 27, 28, 12, 51, 11, 52, 13, 14, 47, 26, 46, 44, 30, 7, 2, 42, 1], 0.1, 3, 3, 20, 7, 10478.84818557956)
([1, 49, 34, 35, 36, 39, 37, 48, 24, 5, 15, 6, 4, 38, 40, 25, 12, 28, 27, 26, 47, 14, 13, 52, 11, 51, 32, 22, 31, 18, 45, 19, 41, 8, 9, 10, 23, 16, 44, 46, 50, 29, 30, 20, 42, 7, 2, 21, 17, 3, 43, 33, 1], 0.1, 7, 3, 30, 9, 10483.147934641653)
([1, 22, 31, 18, 32, 8, 41, 19, 3, 17, 2, 7, 42, 30, 46, 5, 48, 24, 15, 6, 25, 4, 40, 38, 39, 37, 34, 35, 36, 49, 45, 21, 20, 50, 44, 16, 29, 47, 26, 28, 27, 13, 14, 52, 11, 51, 12, 43, 9, 10, 33, 23, 1], 0.1, 3, 9, 10, 5, 10489.17178932885)
([1, 49, 40, 39, 36, 35, 34, 44, 46, 24, 48, 5, 15, 6, 4, 25, 12, 28, 27, 26, 47, 13, 52, 14, 11, 51, 43, 23, 20, 50, 16, 29, 30, 17, 3, 18, 31, 21, 22, 32, 45, 19, 8, 41, 10, 9, 33, 38, 37, 42, 7, 2, 1], 0.4, 7, 5, 10, 5, 10495.057260515927)
([1, 36, 35, 34, 39, 37, 48, 24, 5, 15, 38, 40, 46, 16, 44, 49, 32, 19, 45, 41, 8, 9, 10, 43, 33, 12, 51, 11, 52, 13, 27, 28, 26, 47, 14, 50, 20, 23, 22, 18, 31, 21, 17, 3, 6, 4, 25, 30, 29, 42, 2, 7, 1], 0.3, 3, 5, 10, 5, 10497.551355620417)
([1, 22, 49, 32, 36, 35, 34, 44, 39, 40, 38, 5, 24, 48, 6, 15, 13, 26, 27, 28, 25, 4, 45, 19, 41, 8, 9, 10, 33, 43, 50, 20, 23, 31, 21, 18, 3, 17, 42, 7, 2, 30, 16, 46, 12, 51, 11, 52, 14, 47, 29, 37, 1], 0.1, 7, 3, 20, 7, 10499.623126878203)
([1, 49, 32, 40, 39, 36, 35, 44, 34, 6, 24, 37, 48, 38, 5, 4, 25, 46, 16, 50, 20, 23, 30, 29, 21, 31, 18, 22, 51, 12, 28, 26, 27, 47, 14, 13, 52, 11, 33, 15, 45, 19, 41, 8, 9, 10, 43, 3, 17, 42, 2, 7, 1], 0.1, 3, 3, 30, 5, 10502.367934086082)
([1, 22, 35, 36, 49, 32, 19, 45, 3, 18, 31, 23, 20, 50, 16, 37, 38, 5, 15, 6, 24, 48, 34, 39, 40, 4, 25, 46, 44, 17, 42, 2, 7, 30, 21, 29, 47, 27, 28, 26, 13, 14, 52, 11, 51, 12, 43, 9, 10, 41, 8, 33, 1], 0.1, 3, 5, 10, 5, 10504.829966527841)
([1, 22, 18, 32, 36, 35, 16, 15, 24, 48, 5, 6, 38, 40, 39, 37, 34, 44, 49, 45, 19, 41, 8, 10, 9, 43, 33, 12, 51, 27, 26, 47, 13, 14, 52, 11, 28, 46, 25, 4, 50, 20, 23, 21, 31, 2, 7, 42, 30, 29, 3, 17, 1], 0.4, 9, 3, 50, 7, 10508.164414345172)
([1, 22, 49, 34, 35, 36, 39, 37, 44, 46, 5, 6, 15, 25, 4, 48, 24, 38, 40, 19, 45, 8, 41, 10, 9, 43, 33, 26, 47, 14, 52, 11, 13, 27, 28, 12, 51, 3, 17, 21, 31, 18, 7, 2, 42, 23, 20, 50, 16, 29, 30, 32, 1], 0.1, 3, 5, 20, 5, 10511.391471818346)
([1, 22, 49, 32, 18, 31, 21, 17, 3, 19, 45, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 42, 7, 2, 29, 30, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 37, 38, 24, 48, 5, 15, 6, 4, 25, 46, 11, 52, 1], 0.4, 7, 9, 10, 9, 10518.29201207077)
([1, 30, 23, 16, 29, 50, 20, 44, 37, 5, 15, 24, 48, 40, 39, 36, 35, 34, 49, 32, 45, 19, 38, 6, 4, 25, 46, 28, 27, 26, 47, 13, 14, 52, 11, 51, 12, 43, 10, 9, 8, 41, 3, 18, 22, 31, 21, 2, 42, 7, 17, 33, 1], 0.3, 7, 3, 50, 7, 10530.016745866329)
([1, 22, 36, 35, 34, 37, 38, 40, 39, 15, 5, 6, 4, 25, 16, 44, 3, 18, 31, 32, 49, 45, 19, 8, 41, 10, 9, 43, 33, 48, 24, 50, 30, 20, 23, 21, 17, 42, 7, 2, 46, 12, 51, 11, 52, 13, 14, 27, 28, 26, 47, 29, 1], 0.2, 3, 3, 30, 7, 10561.828893121317)
